Date,Reference Number,Journal Type,GL_Account,Description,Debit,Credit,Notes
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 383 - Merchant Order ID: 701-9363519-6860248
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,1.0,Row ID: 384 - Merchant Order ID: 701-9363519-6860248
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,60.0,Row ID: 364 - Merchant Order ID: 702-2099852-3149825
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,2.74,Row ID: 365 - Merchant Order ID: 702-2099852-3149825
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 366 - Merchant Order ID: 702-2099852-3149825
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 367 - Merchant Order ID: 702-2099852-3149825
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,2.74,Row ID: 368 - Merchant Order ID: 702-2099852-3149825
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 378 - Merchant Order ID: 702-0343946-0517844
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 377 - Merchant Order ID: 702-0343946-0517844
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 376 - Merchant Order ID: 702-0343946-0517844
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 445 - Merchant Order ID: 702-0109464-5216262
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 444 - Merchant Order ID: 702-0109464-5216262
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 446 - Merchant Order ID: 702-0109464-5216262
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 459 - Merchant Order ID: 702-1967865-9691467
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 458 - Merchant Order ID: 702-1967865-9691467
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 460 - Merchant Order ID: 702-1967865-9691467
2025-09-13,24391894961,both,Amazon Account Fees,Subscription Fee,32.09,0.0,Row ID: 495 - Merchant Order ID: nan
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 416 - Merchant Order ID: 701-3188829-7933867
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 418 - Merchant Order ID: 701-3188829-7933867
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 417 - Merchant Order ID: 701-3188829-7933867
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 414 - Merchant Order ID: 702-1607186-5263404
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 413 - Merchant Order ID: 702-1607186-5263404
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 412 - Merchant Order ID: 702-1607186-5263404
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 411 - Merchant Order ID: 702-1607186-5263404
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 410 - Merchant Order ID: 702-1607186-5263404
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,3.5,Row ID: 442 - Merchant Order ID: 701-1964061-9657012
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 441 - Merchant Order ID: 701-1964061-9657012
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 440 - Merchant Order ID: 701-1964061-9657012
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,3.5,Row ID: 439 - Merchant Order ID: 701-1964061-9657012
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 438 - Merchant Order ID: 701-1964061-9657012
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 330 - Merchant Order ID: 702-6090569-5313846
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 329 - Merchant Order ID: 702-6090569-5313846
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 328 - Merchant Order ID: 702-6090569-5313846
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 350 - Merchant Order ID: 701-5157740-0719458
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 352 - Merchant Order ID: 701-5157740-0719458
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 351 - Merchant Order ID: 701-5157740-0719458
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 468 - Merchant Order ID: 701-3144118-7293847
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 467 - Merchant Order ID: 701-3144118-7293847
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 466 - Merchant Order ID: 701-3144118-7293847
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 396 - Merchant Order ID: 702-5908241-3066651
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 397 - Merchant Order ID: 702-5908241-3066651
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 398 - Merchant Order ID: 702-5908241-3066651
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 498 - Merchant Order ID: 701-1357384-6467418
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,3.49,Row ID: 499 - Merchant Order ID: 701-1357384-6467418
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 500 - Merchant Order ID: 701-1357384-6467418
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 501 - Merchant Order ID: 701-1357384-6467418
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,3.49,Row ID: 502 - Merchant Order ID: 701-1357384-6467418
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 531 - Merchant Order ID: 702-8052070-2152201
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 532 - Merchant Order ID: 702-8052070-2152201
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 533 - Merchant Order ID: 702-8052070-2152201
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 534 - Merchant Order ID: 702-8052070-2152201
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 530 - Merchant Order ID: 702-8052070-2152201
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 560 - Merchant Order ID: 701-0839688-4721055
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 561 - Merchant Order ID: 701-0839688-4721055
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 562 - Merchant Order ID: 701-0839688-4721055
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 550 - Merchant Order ID: 701-3247476-5865067
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 549 - Merchant Order ID: 701-3247476-5865067
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 548 - Merchant Order ID: 701-3247476-5865067
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 676 - Merchant Order ID: 702-0262560-2281016
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 677 - Merchant Order ID: 702-0262560-2281016
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 678 - Merchant Order ID: 702-0262560-2281016
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 610 - Merchant Order ID: 701-1124921-3485022
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 609 - Merchant Order ID: 701-1124921-3485022
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 608 - Merchant Order ID: 701-1124921-3485022
2025-09-13,24391894961,both,Amazon Advertising Expense,ServiceFee/Cost of Advertising/TaxAmount,500.38,0.0,Row ID: 700 - Merchant Order ID: nan
2025-09-13,24391894961,both,Amazon Storage Expense,Storage Fee,160.1,0.0,Row ID: 699 - Merchant Order ID: nan
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 661 - Merchant Order ID: 701-2905782-5887442
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 662 - Merchant Order ID: 701-2905782-5887442
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 660 - Merchant Order ID: 701-2905782-5887442
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 668 - Merchant Order ID: 702-6702647-5289017
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 669 - Merchant Order ID: 702-6702647-5289017
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 670 - Merchant Order ID: 702-6702647-5289017
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 572 - Merchant Order ID: 701-2649574-4309067
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 570 - Merchant Order ID: 701-2649574-4309067
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 569 - Merchant Order ID: 701-2649574-4309067
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 568 - Merchant Order ID: 701-2649574-4309067
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 571 - Merchant Order ID: 701-2649574-4309067
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 680 - Merchant Order ID: 701-7811386-4664263
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/ShippingChargeback,0.0,0.68,Row ID: 684 - Merchant Order ID: 701-7811386-4664263
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,0.68,Row ID: 681 - Merchant Order ID: 701-7811386-4664263
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 682 - Merchant Order ID: 701-7811386-4664263
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 683 - Merchant Order ID: 701-7811386-4664263
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 592 - Merchant Order ID: 702-9904079-3436254
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 593 - Merchant Order ID: 702-9904079-3436254
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 594 - Merchant Order ID: 702-9904079-3436254
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 612 - Merchant Order ID: 702-8533296-7191431
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 613 - Merchant Order ID: 702-8533296-7191431
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 614 - Merchant Order ID: 702-8533296-7191431
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 574 - Merchant Order ID: 702-9714042-6696215
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,3.5,Row ID: 575 - Merchant Order ID: 702-9714042-6696215
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 576 - Merchant Order ID: 702-9714042-6696215
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 577 - Merchant Order ID: 702-9714042-6696215
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,3.5,Row ID: 578 - Merchant Order ID: 702-9714042-6696215
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,16.22,0.0,Row ID: 649 - Merchant Order ID: 701-8564922-5240248
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,19.26,0.0,Row ID: 650 - Merchant Order ID: 701-8564922-5240248
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,119.98,Row ID: 648 - Merchant Order ID: 701-8564922-5240248
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 692 - Merchant Order ID: 701-2100241-5897056
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 693 - Merchant Order ID: 701-2100241-5897056
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 694 - Merchant Order ID: 701-2100241-5897056
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 691 - Merchant Order ID: 701-2100241-5897056
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 690 - Merchant Order ID: 701-2100241-5897056
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 656 - Merchant Order ID: 702-5131278-9599408
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 658 - Merchant Order ID: 702-5131278-9599408
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 657 - Merchant Order ID: 702-5131278-9599408
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 629 - Merchant Order ID: 701-4440246-3023422
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 628 - Merchant Order ID: 701-4440246-3023422
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 630 - Merchant Order ID: 701-4440246-3023422
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 581 - Merchant Order ID: 701-2794064-5544235
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 580 - Merchant Order ID: 701-2794064-5544235
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 582 - Merchant Order ID: 701-2794064-5544235
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 654 - Merchant Order ID: 702-6087274-2693034
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 653 - Merchant Order ID: 702-6087274-2693034
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 652 - Merchant Order ID: 702-6087274-2693034
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 688 - Merchant Order ID: 702-0811574-2918621
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 686 - Merchant Order ID: 702-0811574-2918621
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 687 - Merchant Order ID: 702-0811574-2918621
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 552 - Merchant Order ID: 702-1360021-8097850
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 553 - Merchant Order ID: 702-1360021-8097850
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 554 - Merchant Order ID: 702-1360021-8097850
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 646 - Merchant Order ID: 702-3386550-7613814
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 645 - Merchant Order ID: 702-3386550-7613814
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 644 - Merchant Order ID: 702-3386550-7613814
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 632 - Merchant Order ID: 701-7782297-9365851
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,0.33,Row ID: 633 - Merchant Order ID: 701-7782297-9365851
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 634 - Merchant Order ID: 701-7782297-9365851
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,0.33,Row ID: 636 - Merchant Order ID: 701-7782297-9365851
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 635 - Merchant Order ID: 701-7782297-9365851
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 542 - Merchant Order ID: 701-5686303-8520258
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.71,0.0,Row ID: 541 - Merchant Order ID: 701-5686303-8520258
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 540 - Merchant Order ID: 701-5686303-8520258
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,19.26,0.0,Row ID: 698 - Merchant Order ID: 701-9295145-9387418
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,119.98,Row ID: 696 - Merchant Order ID: 701-9295145-9387418
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,15.9,0.0,Row ID: 697 - Merchant Order ID: 701-9295145-9387418
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,3.93,Row ID: 525 - Merchant Order ID: 701-2041444-4685033
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 526 - Merchant Order ID: 701-2041444-4685033
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 524 - Merchant Order ID: 701-2041444-4685033
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 527 - Merchant Order ID: 701-2041444-4685033
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,3.93,Row ID: 528 - Merchant Order ID: 701-2041444-4685033
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 616 - Merchant Order ID: 701-1115558-3173825
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 617 - Merchant Order ID: 701-1115558-3173825
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 618 - Merchant Order ID: 701-1115558-3173825
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 672 - Merchant Order ID: 701-6362413-8363444
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 673 - Merchant Order ID: 701-6362413-8363444
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 674 - Merchant Order ID: 701-6362413-8363444
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 664 - Merchant Order ID: 701-9296145-4901841
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 666 - Merchant Order ID: 701-9296145-4901841
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 665 - Merchant Order ID: 701-9296145-4901841
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 518 - Merchant Order ID: 701-8839531-5257821
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.68,0.0,Row ID: 520 - Merchant Order ID: 701-8839531-5257821
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 521 - Merchant Order ID: 701-8839531-5257821
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 522 - Merchant Order ID: 701-8839531-5257821
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 519 - Merchant Order ID: 701-8839531-5257821
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 510 - Merchant Order ID: 702-2811907-9080251
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 509 - Merchant Order ID: 702-2811907-9080251
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 508 - Merchant Order ID: 702-2811907-9080251
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 556 - Merchant Order ID: 702-5622819-0220267
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 557 - Merchant Order ID: 702-5622819-0220267
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 558 - Merchant Order ID: 702-5622819-0220267
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 544 - Merchant Order ID: 701-2424884-2088212
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 546 - Merchant Order ID: 701-2424884-2088212
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.68,0.0,Row ID: 545 - Merchant Order ID: 701-2424884-2088212
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 564 - Merchant Order ID: 702-1395540-1257030
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 565 - Merchant Order ID: 702-1395540-1257030
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 566 - Merchant Order ID: 702-1395540-1257030
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 604 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,2.94,Row ID: 603 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 602 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,2.94,Row ID: 600 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 599 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 598 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,2.94,Row ID: 597 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 596 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,2.94,Row ID: 606 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 605 - Merchant Order ID: 701-9456164-6262637
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,1.75,Row ID: 642 - Merchant Order ID: 702-4032382-4690607
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 641 - Merchant Order ID: 702-4032382-4690607
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 640 - Merchant Order ID: 702-4032382-4690607
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,1.75,Row ID: 639 - Merchant Order ID: 702-4032382-4690607
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 638 - Merchant Order ID: 702-4032382-4690607
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 620 - Merchant Order ID: 702-2480835-4383453
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 621 - Merchant Order ID: 702-2480835-4383453
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 622 - Merchant Order ID: 702-2480835-4383453
