timestamp|method|type|endpoint|reference|amount|status|http_code|transaction_id
2025-10-31T16:18:22.983054|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:29.512712|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:30.764438|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:31.999080|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:33.233123|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:34.457206|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:35.694959|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:36.948882|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:38.180532|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:39.436748|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:40.675633|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:46.941132|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:48.217769|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:49.445608|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:50.763382|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:51.995810|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:53.215654|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:54.455710|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:55.699443|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:56.932354|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:18:58.180022|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:04.414022|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:05.665291|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:07.005092|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:08.250113|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:09.478632|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:10.726039|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:11.963032|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:13.175775|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:14.414353|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:15.682627|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:21.926957|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:23.161009|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:24.649340|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:25.881390|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:27.132774|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:28.426612|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:29.672608|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:30.984684|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:32.244755|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:33.612416|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:39.911061|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:41.170330|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:42.396773|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:43.637043|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:44.876700|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:46.131780|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:47.355479|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:48.611732|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:49.860278|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:51.093948|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:57.328860|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:58.570978|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:19:59.812570|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:01.048636|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:02.289783|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:03.529101|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:04.783207|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:06.008913|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:07.240253|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:08.461194|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:14.719383|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:15.968375|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:17.174474|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:18.410270|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:19.649182|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:20.893456|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:22.159131|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:23.380847|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:24.678927|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:25.915902|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:32.162851|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:33.440657|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:34.687491|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:20:35.932721|POST|PAYMENT|customerpayments|24391894961|N/A|FAILED|400|N/A
2025-10-31T16:21:17.259922|GET|INVOICE|invoices?reference_number=24495221541&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:21:39.763661|GET|JOURNAL|journals?page=1&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:21:41.371580|GET|CONTACT|contacts?contact_name=Amazon.ca|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:21:42.128150|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:43.342571|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:44.618728|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:45.830151|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:47.093504|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:48.333753|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:49.599431|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:50.816930|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:52.067942|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:53.291266|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:21:59.557559|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:00.808379|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:02.036224|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:03.261672|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:04.496130|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:05.741351|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:06.978416|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:08.223551|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:09.473973|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:10.733080|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:17.012655|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:18.262021|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:19.493112|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:20.740019|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:21.963844|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:23.223063|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:24.696336|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:25.960871|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:27.164563|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:28.396617|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:34.635364|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:35.865340|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:37.140506|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:38.385533|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:39.640116|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:40.871041|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:42.161375|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:43.380034|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:44.628958|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:45.901022|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:52.136667|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:53.363001|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:54.653202|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:55.980285|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:57.232926|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:58.472507|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:22:59.731402|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:00.982980|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:02.263745|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:03.518591|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:09.799850|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:11.033195|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:12.287504|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:13.524024|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:14.746234|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:16.022864|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:17.239280|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:18.471766|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:19.699258|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:20.962320|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:27.223913|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:28.555352|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:29.797793|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:31.051212|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:32.293943|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:33.531012|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:34.771006|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:35.996668|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:37.199997|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:38.465605|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:44.700553|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:45.945787|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:47.175156|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:48.432502|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:49.657371|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:50.899685|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:52.168800|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:53.371765|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:54.592595|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:23:55.814829|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:02.030380|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:03.281571|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:04.563974|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:06.020570|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:07.315043|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:08.552285|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:09.800924|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:11.038657|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:12.265853|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:13.529829|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:19.778521|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:21.022960|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:22.281832|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:23.558770|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:24.935301|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:26.226167|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:27.472489|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:28.748630|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:29.983689|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:31.259705|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:37.544652|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:38.785214|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:40.009704|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:41.289042|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:42.545292|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:43.799958|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:45.056361|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:46.348290|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:47.612115|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:48.935349|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:55.197195|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:56.444110|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:57.714864|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:24:58.942377|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:00.218091|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:01.481203|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:02.761569|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:04.038641|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:05.351393|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:06.618233|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:12.946375|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:14.187802|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:15.502011|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:16.763649|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:17.997365|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:19.234601|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:20.478746|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:21.700118|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:22.921102|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:24.241519|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:30.462073|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:31.710200|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:32.939219|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:34.182891|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:35.440239|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:36.678902|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:37.911459|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:39.164967|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:40.410808|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:41.639617|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:47.883101|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:49.145090|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:50.391711|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:51.637458|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:52.857738|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:54.064405|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:55.298632|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:56.553739|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:57.812976|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:25:59.056545|POST|PAYMENT|customerpayments|24495221541|N/A|FAILED|400|N/A
2025-10-31T16:26:40.461702|GET|INVOICE|invoices?reference_number=24596907561&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:27:58.208057|GET|INVOICE|invoices?reference_number=23874397121&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:28:20.157711|GET|JOURNAL|journals?page=1&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:28:21.698406|GET|CONTACT|contacts?contact_name=Amazon.ca|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:28:22.418030|POST|PAYMENT|customerpayments|23874397121|N/A|FAILED|400|N/A
2025-10-31T16:29:03.944934|GET|INVOICE|invoices?reference_number=24288684721&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:29:15.418793|GET|INVOICE|invoices?reference_number=24391894961&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:29:27.049816|GET|INVOICE|invoices?reference_number=24495221541&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:29:38.954114|GET|INVOICE|invoices?reference_number=24596907561&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:30:05.961193|GET|INVOICE|invoices?reference_number=23874397121&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:30:28.035434|GET|JOURNAL|journals?page=1&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:30:29.442194|GET|CONTACT|contacts?contact_name=Amazon.ca|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:30:30.168371|POST|PAYMENT|customerpayments|23874397121|N/A|FAILED|400|N/A
2025-10-31T16:31:11.529765|GET|INVOICE|invoices?reference_number=24288684721&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:33.573855|GET|JOURNAL|journals?page=1&per_page=200|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:35.025497|GET|CONTACT|contacts?contact_name=Amazon.ca|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:35.824115|GET|ITEM|items?sku=SALTT30-ULTA|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:36.548562|GET|ITEM|items?sku=SALTT30-FRUT|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:37.255562|GET|ITEM|items?sku=SALTT15-ULTA|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:37.947551|GET|ITEM|items?sku=SALTT30-BERY|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:38.680671|GET|ITEM|items?sku=SALTT30-CHOC|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:39.410030|GET|ITEM|items?sku=SALTT30-GRPF|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:40.089404|GET|ITEM|items?sku=SALTT30-LOCO|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:40.778193|GET|ITEM|items?sku=SALTT30-CLEN|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:41.481151|GET|ITEM|items?sku=SALTT30-MELN|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:42.194997|GET|ITEM|items?sku=SALTT30-CHRY|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:42.896993|GET|ITEM|items?sku=SALTT30-SUMR|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:43.611197|GET|ITEM|items?sku=SALTT30-BLUE|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:44.314611|GET|ITEM|items?sku=SALTT30-LMLM|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:45.047965|GET|ITEM|items?sku=SALTT15-FRUT|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:45.755403|GET|ITEM|items?sku=SALTT30-ORNG|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:46.469712|GET|ITEM|items?sku=SALTT30-VCHO|N/A|N/A|SUCCESS|200|N/A
2025-10-31T16:31:47.169227|POST|INVOICE|invoices?ignore_auto_number_generation=true|24288684721|N/A|SUCCESS|201|73985000000492786
