Date,Reference Number,Journal Type,GL_Account,Description,Debit,Credit,Notes
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 780 - Merchant Order ID: 701-5803254-5746669
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 782 - Merchant Order ID: 701-5803254-5746669
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 781 - Merchant Order ID: 701-5803254-5746669
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 779 - Merchant Order ID: 701-5803254-5746669
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 783 - Merchant Order ID: 701-5803254-5746669
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 943 - Merchant Order ID: 702-4318958-4880250
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 944 - Merchant Order ID: 702-4318958-4880250
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 945 - Merchant Order ID: 702-4318958-4880250
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1017 - Merchant Order ID: 702-7114863-4399437
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1016 - Merchant Order ID: 702-7114863-4399437
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1018 - Merchant Order ID: 702-7114863-4399437
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1116 - Merchant Order ID: 702-3385701-8264245
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1117 - Merchant Order ID: 702-3385701-8264245
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1118 - Merchant Order ID: 702-3385701-8264245
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1072 - Merchant Order ID: 701-7420128-7969855
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1074 - Merchant Order ID: 701-7420128-7969855
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1073 - Merchant Order ID: 701-7420128-7969855
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1032 - Merchant Order ID: 702-3354837-7641811
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1033 - Merchant Order ID: 702-3354837-7641811
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1034 - Merchant Order ID: 702-3354837-7641811
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1064 - Merchant Order ID: 702-8105043-2046639
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 1065 - Merchant Order ID: 702-8105043-2046639
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1066 - Merchant Order ID: 702-8105043-2046639
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 1005 - Merchant Order ID: 701-6626727-1185034
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1006 - Merchant Order ID: 701-6626727-1185034
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1004 - Merchant Order ID: 701-6626727-1185034
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1028 - Merchant Order ID: 702-9203672-5077027
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1029 - Merchant Order ID: 702-9203672-5077027
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1030 - Merchant Order ID: 702-9203672-5077027
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 960 - Merchant Order ID: 702-0827116-3589859
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 961 - Merchant Order ID: 702-0827116-3589859
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 962 - Merchant Order ID: 702-0827116-3589859
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1106 - Merchant Order ID: 702-6172454-2928204
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1105 - Merchant Order ID: 702-6172454-2928204
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1104 - Merchant Order ID: 702-6172454-2928204
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1136 - Merchant Order ID: 702-5761615-5878654
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1132 - Merchant Order ID: 702-5761615-5878654
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1133 - Merchant Order ID: 702-5761615-5878654
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.68,0.0,Row ID: 1134 - Merchant Order ID: 702-5761615-5878654
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1135 - Merchant Order ID: 702-5761615-5878654
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 972 - Merchant Order ID: 702-8058565-0388246
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 971 - Merchant Order ID: 702-8058565-0388246
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 970 - Merchant Order ID: 702-8058565-0388246
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1001 - Merchant Order ID: 702-1843987-9274605
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1002 - Merchant Order ID: 702-1843987-9274605
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1000 - Merchant Order ID: 702-1843987-9274605
2025-09-27,24495221541,both,Amazon.ca Clearing,REVERSAL_REIMBURSEMENT,43.29,0.0,Row ID: 1157 - Merchant Order ID: nan
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 967 - Merchant Order ID: 702-5390071-0544239
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 966 - Merchant Order ID: 702-5390071-0544239
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 965 - Merchant Order ID: 702-5390071-0544239
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 968 - Merchant Order ID: 702-5390071-0544239
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 964 - Merchant Order ID: 702-5390071-0544239
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Refund/Commission,9.63,0.0,Row ID: 1154 - Merchant Order ID: 701-1252522-7542648
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Refund/RefundCommission,1.93,0.0,Row ID: 1155 - Merchant Order ID: 701-1252522-7542648
2025-09-27,24495221541,both,Amazon.ca Clearing,Refund/Principal,0.0,59.99,Row ID: 1153 - Merchant Order ID: 701-1252522-7542648
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1138 - Merchant Order ID: 702-3326671-8272226
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1140 - Merchant Order ID: 702-3326671-8272226
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1139 - Merchant Order ID: 702-3326671-8272226
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1124 - Merchant Order ID: 702-8700265-8209028
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1126 - Merchant Order ID: 702-8700265-8209028
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1125 - Merchant Order ID: 702-8700265-8209028
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 988 - Merchant Order ID: 702-8058565-0388246
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 989 - Merchant Order ID: 702-8058565-0388246
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 990 - Merchant Order ID: 702-8058565-0388246
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1110 - Merchant Order ID: 701-1252522-7542648
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1109 - Merchant Order ID: 701-1252522-7542648
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1108 - Merchant Order ID: 701-1252522-7542648
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1112 - Merchant Order ID: 701-2883083-4853866
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1114 - Merchant Order ID: 701-2883083-4853866
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1113 - Merchant Order ID: 701-2883083-4853866
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 981 - Merchant Order ID: 702-1340755-2001835
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.71,0.0,Row ID: 980 - Merchant Order ID: 702-1340755-2001835
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,2.74,Row ID: 979 - Merchant Order ID: 702-1340755-2001835
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 978 - Merchant Order ID: 702-1340755-2001835
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,2.74,Row ID: 982 - Merchant Order ID: 702-1340755-2001835
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1078 - Merchant Order ID: 702-9535654-2200218
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1077 - Merchant Order ID: 702-9535654-2200218
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1076 - Merchant Order ID: 702-9535654-2200218
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1038 - Merchant Order ID: 702-1461615-1642662
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1039 - Merchant Order ID: 702-1461615-1642662
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1037 - Merchant Order ID: 702-1461615-1642662
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1040 - Merchant Order ID: 702-1461615-1642662
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1036 - Merchant Order ID: 702-1461615-1642662
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 984 - Merchant Order ID: 701-9103307-2082669
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 985 - Merchant Order ID: 701-9103307-2082669
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 986 - Merchant Order ID: 701-9103307-2082669
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 950 - Merchant Order ID: 701-3170395-5566665
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 949 - Merchant Order ID: 701-3170395-5566665
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 948 - Merchant Order ID: 701-3170395-5566665
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1024 - Merchant Order ID: 702-1167197-7647452
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 1025 - Merchant Order ID: 702-1167197-7647452
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1026 - Merchant Order ID: 702-1167197-7647452
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1120 - Merchant Order ID: 701-0611930-9043428
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1121 - Merchant Order ID: 701-0611930-9043428
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1122 - Merchant Order ID: 701-0611930-9043428
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1055 - Merchant Order ID: 701-0916929-5471408
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1056 - Merchant Order ID: 701-0916929-5471408
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1054 - Merchant Order ID: 701-0916929-5471408
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1050 - Merchant Order ID: 701-2204824-5441815
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1052 - Merchant Order ID: 701-2204824-5441815
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1051 - Merchant Order ID: 701-2204824-5441815
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 992 - Merchant Order ID: 702-2142990-2141003
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 993 - Merchant Order ID: 702-2142990-2141003
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 994 - Merchant Order ID: 702-2142990-2141003
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1048 - Merchant Order ID: 701-9038445-2182632
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1047 - Merchant Order ID: 701-9038445-2182632
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1046 - Merchant Order ID: 701-9038445-2182632
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1010 - Merchant Order ID: 701-2295604-9944204
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1009 - Merchant Order ID: 701-2295604-9944204
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1008 - Merchant Order ID: 701-2295604-9944204
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1060 - Merchant Order ID: 701-4420005-0153025
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.49,Row ID: 1062 - Merchant Order ID: 701-4420005-0153025
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1061 - Merchant Order ID: 701-4420005-0153025
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1058 - Merchant Order ID: 701-4420005-0153025
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,3.49,Row ID: 1059 - Merchant Order ID: 701-4420005-0153025
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1044 - Merchant Order ID: 702-4375328-0225835
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1043 - Merchant Order ID: 702-4375328-0225835
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1042 - Merchant Order ID: 702-4375328-0225835
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1080 - Merchant Order ID: 702-1529053-8413841
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1081 - Merchant Order ID: 702-1529053-8413841
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1082 - Merchant Order ID: 702-1529053-8413841
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1151 - Merchant Order ID: 701-3762867-1695428
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1150 - Merchant Order ID: 701-3762867-1695428
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1152 - Merchant Order ID: 701-3762867-1695428
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 974 - Merchant Order ID: 702-0124815-4070629
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 975 - Merchant Order ID: 702-0124815-4070629
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 976 - Merchant Order ID: 702-0124815-4070629
2025-09-27,24495221541,both,Amazon.ca Clearing,REVERSAL_REIMBURSEMENT,43.29,0.0,Row ID: 1156 - Merchant Order ID: nan
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1013 - Merchant Order ID: 701-5628790-1633804
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1012 - Merchant Order ID: 701-5628790-1633804
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1014 - Merchant Order ID: 701-5628790-1633804
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1096 - Merchant Order ID: 701-3859605-2141044
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1098 - Merchant Order ID: 701-3859605-2141044
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1097 - Merchant Order ID: 701-3859605-2141044
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 952 - Merchant Order ID: 702-1147417-5788226
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 954 - Merchant Order ID: 702-1147417-5788226
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 953 - Merchant Order ID: 702-1147417-5788226
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 956 - Merchant Order ID: 701-9847240-1088208
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 958 - Merchant Order ID: 701-9847240-1088208
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 957 - Merchant Order ID: 701-9847240-1088208
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1147 - Merchant Order ID: 701-8881999-2837823
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1148 - Merchant Order ID: 701-8881999-2837823
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1146 - Merchant Order ID: 701-8881999-2837823
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1102 - Merchant Order ID: 701-6388634-6447462
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1101 - Merchant Order ID: 701-6388634-6447462
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1100 - Merchant Order ID: 701-6388634-6447462
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1094 - Merchant Order ID: 702-3791030-4031465
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1093 - Merchant Order ID: 702-3791030-4031465
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1092 - Merchant Order ID: 702-3791030-4031465
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1068 - Merchant Order ID: 701-1325055-4409862
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1070 - Merchant Order ID: 701-1325055-4409862
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1069 - Merchant Order ID: 701-1325055-4409862
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 996 - Merchant Order ID: 702-0342528-2265866
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 997 - Merchant Order ID: 702-0342528-2265866
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 998 - Merchant Order ID: 702-0342528-2265866
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1020 - Merchant Order ID: 702-0782662-5225065
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1021 - Merchant Order ID: 702-0782662-5225065
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1022 - Merchant Order ID: 702-0782662-5225065
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1129 - Merchant Order ID: 702-7996001-5525846
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1128 - Merchant Order ID: 702-7996001-5525846
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1130 - Merchant Order ID: 702-7996001-5525846
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1084 - Merchant Order ID: 702-3260658-4351435
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1086 - Merchant Order ID: 702-3260658-4351435
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1085 - Merchant Order ID: 702-3260658-4351435
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1090 - Merchant Order ID: 702-2791688-3885804
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1089 - Merchant Order ID: 702-2791688-3885804
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1088 - Merchant Order ID: 702-2791688-3885804
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1143 - Merchant Order ID: 701-5943842-5508228
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1142 - Merchant Order ID: 701-5943842-5508228
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1144 - Merchant Order ID: 701-5943842-5508228
2025-09-27,24495221541,both,Amazon Advertising Expense,ServiceFee/Cost of Advertising/TaxAmount,507.1,0.0,Row ID: 1158 - Merchant Order ID: nan
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1360 - Merchant Order ID: 701-7492467-4609019
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1364 - Merchant Order ID: 701-7492467-4609019
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1363 - Merchant Order ID: 701-7492467-4609019
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1362 - Merchant Order ID: 701-7492467-4609019
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1361 - Merchant Order ID: 701-7492467-4609019
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1280 - Merchant Order ID: 701-9533629-0381043
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 1279 - Merchant Order ID: 701-9533629-0381043
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1278 - Merchant Order ID: 701-9533629-0381043
